date,item.id,quantity
2023-04-11,B00Q04HQR0,3
2023-04-11,B001CDVCCO,2
2023-04-11,B00H2AAXMQ,2
2023-04-11,B00I217EUS,5
2023-04-11,B00H2AAXMQ,10
2023-04-11,B00H2AAXMQ,2
2023-04-11,B00H2AAXMQ,5
2023-04-11,B00H2AAXMQ,20
2023-04-11,B00E2181U4,2
2023-04-11,B006ZOWALM,5
2023-04-11,B01FRQ5DV2,5
2023-04-11,B01FRQ5D4Y,4
2023-04-11,B005T4F98K,10
2023-04-11,B002UR987M,2
2023-04-11,B00BPHH794,3
2023-04-11,B01FRQ5DV2,4
2023-04-11,B00H2AAXMQ,15
2023-04-11,B00017028M,10
2023-04-11,B004YGQK5K,5
2023-04-11,B00IHO705E,4
2023-04-11,B0001APXYW,10
2023-04-11,B01FRQ5DV2,15
2023-04-11,B01FRQ5DV2,10
2023-04-11,B01FRQ5D4Y,5
2023-04-11,B01GGVUCMW,5
2023-04-11,B01FRQ5DV2,5
2023-04-11,B00CWAMS1U,4
2023-04-11,B00H2AAXMQ,5
2023-04-11,B0026L2MFC,15
2023-04-11,B00DUOB5YI,5
2023-04-11,B004AVEW8G,15
2023-04-11,B00E2181U4,2
2023-04-11,B00MIWNHOO,15
2023-04-11,B01FRQ5D4Y,3
2023-04-11,B00H2AAXMQ,2
2023-04-11,B01FRQ5D4Y,3
2023-04-11,B000FVMOW6,4
2023-04-11,B00017028M,10
2023-04-11,B01FRQ5D4Y,4
2023-04-11,B00H2AAXMQ,4
2023-04-11,B01FRQ5DV2,1
2023-04-11,B0096POTKM,10
2023-04-11,B00JYK75OG,5
2023-04-11,B00APU1AUO,20
2023-04-11,B00H2AAXMQ,10
2023-04-11,B00KQ0W65Q,10
2023-04-11,B007JNMFEU,5
2023-04-11,B011LWRBES,3
2023-04-11,B00WU1OCWO,3
2023-04-11,B011Q21H1G,1
2023-04-11,B01C8G34MY,5
2023-04-11,B01FRQ5D4Y,20
2023-04-11,B00KS3LH9M,2
2023-04-11,B00060055O,2
2023-04-11,B000FVMOW6,15
2023-04-11,B01FRQ5DV2,1
2023-04-11,B01FRQ5D4Y,5
2023-04-11,B007XA49BG,3
2023-04-11,B007N9M2G6,25
2023-04-11,B00DUOB5YI,5
2023-04-11,B01FRQ5D4Y,15
2023-04-11,B00H2AAXMQ,5
2023-04-11,B01FRQ5DV2,5
2023-04-11,B007XA49BG,4
2023-04-11,B01FRQ5DV2,2
2023-04-11,B00H2AAXMQ,5
2023-04-11,B0001CXUHW,15
2023-04-11,B01FRQ5D4Y,25
2023-04-11,B00B607QHS,15
2023-04-11,B0048MN0TE,5
2023-04-11,B0178S8Z1W,1
2023-04-11,B011LWRBES,15
2023-04-11,B00H2AAXMQ,10
2023-04-11,B0011BPMUK,5
2023-04-11,B006THKS7I,5
2023-04-11,B00B607QHS,10
2023-04-11,B0093ZTUEA,5
2023-04-11,B0001CXUHW,4
2023-04-11,B00H3TMILK,6
2023-04-11,B004YGQK5K,3
2023-04-11,B01FRQ5DV2,10
2023-04-11,B007XA49BG,1
2023-04-11,B00261TAUW,15
2023-04-11,B00H2AAXMQ,5
2023-04-11,B00017028M,5
2023-04-11,B00017028M,3
2023-04-11,B00H2AAXMQ,5
2023-04-11,B004E9C9CK,2
2023-04-11,B0001CXUHW,15
2023-04-11,B0001CXUHW,5
2023-04-11,B01FRQ5DV2,3
2023-04-11,B000LRH6DQ,5
2023-04-11,B000Z93FQC,5
2023-04-11,B008US0MCA,2
2023-04-11,B004UEKLZ6,10
2023-04-11,B0001CXUHW,3
2023-04-11,B00CNR8F5K,10
2023-04-11,B0001CXUHW,10
2023-04-11,B00017028M,1
2023-04-11,B001SAWOT6,2
2023-04-11,B000I7XGOC,5
2023-04-11,B0013P3KC6,5
2023-04-11,B00V8TRZG4,20
2023-04-11,B00H2AAXMQ,3
2023-04-11,B000JMBE3Q,5
2023-04-11,B0153LK50K,4
2023-04-11,B00H2AAXMQ,2
2023-04-11,B00JKM7YK8,2
2023-04-11,B007XA49BG,2
2023-04-11,B01FRQ5DV2,3
2023-04-11,B004YGQK5K,10
2023-04-11,B00H2AAXMQ,5
2023-04-11,B004YGQK5K,10
2023-04-11,B007XA49BG,3
2023-04-11,B00H2AAXMQ,2
2023-04-11,B00H2AAXMQ,3
2023-04-11,B00689VNXU,1
2023-04-11,B01FRQ5DV2,10
2023-04-11,B0000GHNV8,3
2023-04-11,B010BUF0LC,1
2023-04-11,B01FRQ5D4Y,3
2023-04-11,B00H2AAXMQ,5
2023-04-11,B009RUSCPE,5
2023-04-11,B00H2AAXMQ,3
2023-04-11,B000216TSE,1
2023-04-11,B01FRQ5D4Y,10
2023-04-11,B01FRQ5DV2,5
2023-04-11,B00H2AAXMQ,3
2023-04-11,B01FRQ5D4Y,5
2023-04-11,B010BUF0LC,10
2023-04-11,B002ER9KEY,1
2023-04-11,B00E2181U4,4
2023-04-11,B002AEH6UQ,10
2023-04-11,B01FRQ5D4Y,10
2023-04-11,B0007SVCRK,20
2023-04-11,B001PB30AK,5
2023-04-11,B0007OVW5G,15
2023-04-11,B00H2AAXMQ,2
2023-04-11,B000JMAVXA,2
2023-04-11,B01FRQ5DV2,4
2023-04-11,B00B2QC1AS,5
2023-04-11,B01FRQ5D4Y,10
2023-04-11,B000KOWZ5O,10
2023-04-11,B007XA49BG,10
2023-04-11,B01FRQ5DV2,5
2023-04-11,B01FRQ5D4Y,10
2023-04-11,B000X5M5R8,5
2023-04-11,B0087RVIOU,2
2023-04-11,B00H898MUG,2
2023-04-11,B00159VW3Y,10
2023-04-11,B006PTXRGE,1
2023-04-11,B00B04J55Q,15
2023-04-11,B00E1EK81W,5
2023-04-11,B01E6OLE64,4
2023-04-11,B00DUO2GNM,15
2023-04-11,B000W6Z3ZE,15
2023-04-11,B00KPX1W4U,3
2023-04-11,B000I7XGOC,3
2023-04-11,B000JMAVXA,1
2023-04-11,B00017028M,5
2023-04-11,B00H2AAXMQ,7
2023-04-11,B00017028M,10
2023-04-11,B004U7QSYQ,5
2023-04-11,B01FRQ5DV2,5
2023-04-11,B00H3TAUG0,4
2023-04-11,B0068L0WX0,10
2023-04-11,B01FRQ5D4Y,10
2023-04-11,B002WFZC6I,10
2023-04-11,B0001CXUHW,10
2023-04-11,B01133LB1E,3
2023-04-11,B01FRQ5D4Y,5
2023-04-11,B00H2AAXMQ,15
2023-04-11,B01FRQ5DV2,10
2023-04-11,B01FRQ5DV2,10
2023-04-11,B0170B2Z9A,15
2023-04-11,B00H2AAXMQ,2
2023-04-11,B01FRQ5DV2,15
2023-04-11,B005HV25NC,5
2023-04-11,B007WI10A2,4
2023-04-11,B0011BPMUK,20
2023-04-11,B00MTBHMZO,5
2023-04-11,B008VQ0FZA,10
2023-04-11,B004YGQK5K,10
2023-04-11,B01FRQ5DV2,15
2023-04-11,B00022DRVK,10
2023-04-11,B00KPX1W4U,1
2023-04-11,B0011BPMUK,2
2023-04-11,B01FRQ5DV2,3
2023-04-11,B007KV68UI,4
2023-04-11,B01FRQ5DV2,10
2023-04-11,B0001CXUHW,5
2023-04-11,B01FRQ5DV2,10
2023-04-11,B00250UC92,5
2023-04-11,B00OVHVYEY,10
2023-04-11,B00DUF4DIC,2
2023-04-11,B000LRH6DQ,15
2023-04-11,B01FRQ5DV2,1
2023-04-11,B00E2181U4,15
2023-04-11,B00D6Q9E3E,15
2023-04-11,B00H2AAXMQ,2
2023-04-11,B01FRQ5DV2,15
2023-04-11,B0013P3KC6,2
2023-04-11,B00017028M,3
2023-04-11,B00KH0KV9I,1
2023-04-11,B00H2AAXMQ,1
2023-04-11,B01BFQYBFC,10
2023-04-11,B004CHACSM,5
2023-04-11,B0058P83GK,5
2023-04-11,B01FRQ5D4Y,2
2023-04-11,B00H2AAXMQ,5
2023-04-11,B011LWRBES,4
2023-04-11,B0001CXUHW,3
2023-04-11,B00GZUHK52,10
2023-04-11,B01EJPO6S8,2
2023-04-11,B00017028M,2
2023-04-11,B0086DEOHS,10
2023-04-11,B00OJCU3RA,5
2023-04-11,B00H2AAXMQ,5
2023-04-11,B01FRQ5D4Y,5
2023-04-11,B00017028M,3
2023-04-11,B00H2AAXMQ,3
2023-04-11,B00BERFBQQ,10
2023-04-11,B001F8ROTG,4
2023-04-11,B011LWRBES,3
2023-04-11,B01FRQ5DV2,6
2023-04-11,B00017028M,5
2023-04-11,B000CD5RXU,5
2023-04-11,B00D6ITSEM,3
2023-04-11,B00067WBGS,10
2023-04-11,B00H2AAXMQ,15
2023-04-11,B00B3XVEFS,4
2023-04-11,B00H2AAXMQ,3
2023-04-11,B00UQPPNEW,5
2023-04-11,B0001CXUHW,3
2023-04-11,B001TZU212,2
2023-04-11,B0002YRLHE,15
2023-04-11,B01FRQ5DV2,5
2023-04-11,B00H2AAXMQ,20
2023-04-11,B01C8G34MY,25
2023-04-11,B00FFZQ1RG,3
2023-04-11,B01FRQ5D4Y,5
2023-04-11,B00H2AAXMQ,5
2023-04-11,B00MNFU27G,5
2023-04-11,B01FRQ5DV2,2
2023-04-11,B0014D0R0U,5
2023-04-11,B000H4CJZI,2
2023-04-11,B0011BPMUK,10
2023-04-11,B0001CXUHW,3
2023-04-11,B01GGVUCMW,2
2023-04-11,B00FBSST9K,2
2023-04-11,B004EKHMXU,3
2023-04-11,B000QVDSUM,5
2023-04-11,B0001CXUHW,2
2023-04-11,B0001WOLMU,2
2023-04-11,B01FRQ5D4Y,6
2023-04-11,B01FRQ5D4Y,20
2023-04-11,B000WGB3OY,10
2023-04-11,B000YHN3C6,2
2023-04-11,B00H2AAXMQ,3
2023-04-11,B01FRQ5DV2,5
2023-04-11,B01FRQ5DV2,10
2023-04-11,B01FRQ5DV2,2
2023-04-11,B004V3INYW,2
2023-04-11,B004YGQK5K,5
2023-04-11,B000ET3Y8W,4
2023-04-11,B0001CXUHW,5
2023-04-11,B01FRQ5DV2,10
2023-04-11,B00H2AAXMQ,3
2023-04-11,B004YGQK5K,10
2023-04-11,B0011BPMUK,10
2023-04-11,B01FRQ5D4Y,3
2023-04-11,B00GNHD60K,10
2023-04-11,B00M6S5DLU,7
2023-04-11,B000X5M5R8,1
2023-04-11,B0001CXUHW,20
2023-04-11,B00017028M,10
2023-04-11,B00017028M,2
2023-04-11,B000O8KKRG,5
2023-04-11,B00H2AAXMQ,2
2023-04-11,B01FRQ5DV2,2
2023-04-11,B00886E9DM,2
2023-04-11,B0081KL4J2,5
2023-04-11,B00H2AAXMQ,4
2023-04-11,B00E2181U4,5
2023-04-11,B003VF7Q62,5
2023-04-11,B00H2AAXMQ,4
2023-04-11,B0001CXUHW,5
2023-04-11,B00H2AAXMQ,2
2023-04-11,B0048MN0TE,1
2023-04-11,B00H2AAXMQ,5
2023-04-11,B00H2AAXMQ,5
2023-04-11,B01FRQ5D4Y,5
2023-04-11,B0015AR278,10
2023-04-11,B00H2AAXMQ,3
2023-04-11,B00H2AAXMQ,5
2023-04-11,B000Z93FQC,15
2023-04-11,B0001UHSRW,10
2023-04-11,B00H2AAXMQ,5
2023-04-11,B00H2AAXMQ,1
2023-04-11,B00H2AAXMQ,5
2023-04-11,B01FRQ5DV2,5
2023-04-11,B0001CXUHW,10
2023-04-11,B007FXC14S,4
2023-04-11,B006580TKW,2
2023-04-11,B00DY0B1GU,5
2023-04-11,B004YGQK5K,6
2023-04-11,B0001CXUHW,1
2023-04-11,B018MCZBCY,15
2023-04-11,B00551785E,3
2023-04-11,B014852HH6,4
2023-04-11,B00H2AAXMQ,5
2023-04-11,B007XA49BG,5
2023-04-11,B01FRQ5D4Y,3
2023-04-11,B005FG65EY,2
2023-04-11,B00017028M,2
2023-04-11,B01FRQ5DV2,2
2023-04-11,B00H2AAXMQ,10
2023-04-11,B0151C287Y,2
2023-04-11,B0096MPAWQ,3
2023-04-11,B0087RVIOU,5
2023-04-11,B00B607QHS,5
2023-04-11,B00017028M,10
2023-04-11,B01FRQ5DV2,2
2023-04-11,B00017028M,2
2023-04-11,B00H2AAXMQ,10
2023-04-11,B00YRCS85G,2
2023-04-11,B01FRQ5DV2,10
2023-04-11,B004CHACSM,3
2023-04-11,B007RYDBVW,10
2023-04-11,B01FRQ5DV2,10
2023-04-11,B00D49G80K,5
2023-04-11,B00H2AAXMQ,5
2023-04-11,B0002PHEU2,2
2023-04-11,B018MCZBCY,5
2023-04-11,B001UOW7D8,5
2023-04-11,B01FRQ5D4Y,7
2023-04-11,B0002YRLHE,10
2023-04-11,B0002YB210,3
2023-04-11,B00H2AAXMQ,2
2023-04-11,B01FRQ5DV2,10
2023-04-11,B00DUOB5YI,5
2023-04-11,B005C95AUO,5
2023-04-11,B007XA49BG,20
2023-04-11,B00H2AAXMQ,5
2023-04-11,B00DUOB5YI,15
2023-04-11,B01FRQ5DV2,4
2023-04-11,B0087RVIOU,20
2023-04-11,B00H2AAXMQ,5
2023-04-11,B01FRQ5DV2,5
2023-04-11,B0001CXUHW,5
2023-04-11,B0001CXUHW,2
2023-04-11,B00H2AAXMQ,3
2023-04-11,B01FRQ5D4Y,10
2023-04-11,B00K57JJ96,20
2023-04-11,B01FRQ5D4Y,5
2023-04-11,B01FRQ5D4Y,4
2023-04-11,B01FRQ5DV2,2
2023-04-11,B00E2181U4,15
2023-04-11,B00H2AAXMQ,1
2023-04-11,B01E0D73HK,15
2023-04-11,B01FRQ5DV2,3
2023-04-11,B00KPVF1VW,5
2023-04-11,B00H2AAXMQ,3
2023-04-11,B0026SG1WK,3
2023-04-11,B00H2AAXMQ,10
2023-04-11,B01FRQ5D4Y,5
2023-04-11,B00HRTZM78,10
2023-04-11,B00H2AAXMQ,10
2023-04-11,B01FRQ5DV2,5
2023-04-11,B01FRQ5DV2,5
2023-04-11,B001VNGJX2,5
2023-04-11,B00H2AAXMQ,1
2023-04-11,B0007OVWKG,3
2023-04-11,B00H2AAXMQ,10
2023-04-11,B001KUWEIK,10
2023-04-11,B01FRQ5DV2,6
2023-04-11,B004CH8EIC,10
2023-04-11,B00V8TRZG4,5
2023-04-11,B00H3TMILK,1
2023-04-11,B01FRQ5DV2,5
2023-04-11,B0001CXUHW,10
2023-04-11,B013M4COAE,10
2023-04-11,B00H2AAXMQ,2
2023-04-11,B01FRQ5D4Y,1
2023-04-11,B00FAYX1ZC,6
2023-04-11,B00015UC8O,5
2023-04-11,B01FRQ5DV2,5
2023-04-11,B007JNMFEU,5
2023-04-11,B01FRQ5DV2,3
2023-04-11,B00G6KGXAE,3
2023-04-11,B00H2AAXMQ,10
2023-04-11,B01FRQ5D4Y,3
2023-04-11,B00HRTZM78,10
2023-04-11,B000I7XGOC,15
2023-04-11,B01FRQ5DV2,10
2023-04-11,B015Q9YLQI,5
2023-04-11,B00017028M,5
2023-04-11,B01FRQ5DV2,10
2023-04-11,B009G74AXG,10
2023-04-11,B0046X4INM,25
2023-04-11,B01FRQ5D4Y,5
2023-04-11,B01FRQ5DV2,20
2023-04-11,B0001CXUHW,5
2023-04-11,B007XA49BG,15
2023-04-11,B0002PHEDO,10
2023-04-11,B00MFC2ZWM,1
2023-04-11,B01FRQ5DV2,2
2023-04-11,B00Y1C97HU,1
2023-04-11,B00CSPMBDE,2
2023-04-11,B018MCZBCY,2
2023-04-11,B00017028M,2
2023-04-11,B002L0IRQG,4
2023-04-11,B0001CXUHW,3
2023-04-11,B01FRQ5DV2,5
2023-04-11,B00016LA84,2
2023-04-11,B00H2AAXMQ,6
2023-04-11,B01FRQ5DV2,10
2023-04-11,B0001CXUHW,15
2023-04-11,B00OSKQGAG,5
2023-04-11,B0001CXUHW,3
2023-04-11,B00H2AAXMQ,10
2023-04-11,B01FRQ5D4Y,3
2023-04-11,B004ZK3JI6,10
2023-04-11,B00017028M,30
2023-04-11,B01FRQ5DV2,10
2023-04-11,B016EMS8G0,2
2023-04-11,B01FRQ5D4Y,2
2023-04-11,B000OMJWXU,15
2023-04-11,B0001WOLMU,2
2023-04-11,B000I7XGOC,2
2023-04-11,B00KO2UEAA,25
2023-04-11,B017281FCE,10
2023-04-11,B01FRQ5DV2,4
2023-04-11,B00H2AAXMQ,2
2023-04-11,B00LMNKUL8,15
2023-04-11,B00H2AAXMQ,3
2023-04-11,B00017028M,5
2023-04-11,B0002YB210,3
2023-04-11,B007XA49BG,5
2023-04-11,B00BFF6WEW,5
2023-04-11,B01FRQ5DV2,2
2023-04-11,B007XA49BG,3
2023-04-11,B01FRQ5D4Y,2
2023-04-11,B007P2O82M,10
2023-04-11,B00H2AAXMQ,5
2023-04-11,B001VHYZP2,4
2023-04-11,B00H2AAXMQ,3
2023-04-11,B00H2AAXMQ,1
2023-04-11,B0001CXUHW,10
2023-04-11,B0087RVIOU,4
2023-04-11,B000WGD3CO,9
2023-04-11,B00112IM56,5
2023-04-11,B00DUOB5YI,10
2023-04-11,B00H2AAXMQ,5
2023-04-11,B000Z93FQC,10
2023-04-11,B00H2AAXMQ,5
2023-04-11,B01FRQ5DV2,10
2023-04-11,B00H2AAXMQ,3
2023-04-11,B00DUOB5YI,20
2023-04-11,B01FRQ5DV2,3
2023-04-11,B007XA49BG,4
2023-04-11,B000AXW9ZQ,10
2023-04-11,B01FRQ5DV2,3
2023-04-11,B01FRQ5D4Y,2
2023-04-11,B010BUF0LC,10
2023-04-11,B00H2AAXMQ,4
2023-04-11,B01FRQ5DV2,1
2023-04-11,B0051C0G2O,15
2023-04-11,B01GMVHMME,20
2023-04-11,B007WI10A2,4
2023-04-11,B000EZYFRA,1
2023-04-11,B00P8GQSY8,4
2023-04-11,B00H2AAXMQ,2
2023-04-11,B01FRQ5DV2,5
2023-04-11,B0001CXUHW,10
2023-04-11,B01FRQ5DV2,3
2023-04-11,B01FRQ5DV2,5
2023-04-11,B01C7G00TA,15
2023-04-11,B00017028M,10
2023-04-11,B007XA49BG,3
2023-04-11,B01FRQ5DV2,5
2023-04-11,B0002MRUVI,3
2023-04-11,B01FRQ5D4Y,2
2023-04-11,B01FRQ5DV2,5
2023-04-11,B00H2AAXMQ,2
2023-04-11,B00H2AAXMQ,10
2023-04-11,B00H2AAXMQ,2
2023-04-11,B002C0E5VG,10
2023-04-11,B0118D8VDU,4
2023-04-11,B00H2AAXMQ,2
2023-04-11,B000AXSFZE,1
2023-04-11,B00CXAEPHE,3
2023-04-11,B01FRQ5D4Y,3
2023-04-11,B01FRQ5DV2,3
2023-04-11,B00H2AAXMQ,10
2023-04-11,B00CLULB28,20
2023-04-11,B00H2AAXMQ,10
2023-04-11,B00AJRKMNE,2
2023-04-11,B00H2AAXMQ,10
2023-04-11,B00H2AAXMQ,5
2023-04-11,B007XA49BG,5
2023-04-11,B01FRQ5D4Y,5
2023-04-11,B01FRQ5D4Y,10
2023-04-11,B00H2AAXMQ,3
2023-04-11,B00H2AAXMQ,3
2023-04-11,B00H2AAXMQ,5
2023-04-11,B011LWRBES,4
2023-04-11,B01FRQ5DV2,1
2023-04-11,B00H2AAXMQ,4
2023-04-11,B000J00OIO,20
2023-04-11,B004LW8AH8,1
2023-04-11,B01FRQ5DV2,10
2023-04-11,B007EFOEOW,2
2023-04-11,B00S745NCQ,1
2023-04-11,B002P8AQJ0,2
2023-04-11,B0016G1DQW,1
2023-04-11,B00H2AAXMQ,2
2023-04-11,B00KS3LH9M,15
2023-04-11,B007PM9YM6,5
2023-04-11,B00014CDRS,5
2023-04-11,B00H2AAXMQ,25
2023-04-11,B009G74AXG,10
2023-04-11,B0087RVIOU,1
2023-04-11,B008PS0R2K,1
2023-04-11,B00H2AAXMQ,5
2023-04-11,B00KPVF1VW,5
2023-04-11,B01FRQ5DV2,5
2023-04-11,B000O8KKRG,3
2023-04-11,B0001CXUHW,5
2023-04-11,B01FRQ5DV2,1
2023-04-11,B01FRQ5DV2,10
2023-04-11,B01FRQ5DV2,5
2023-04-11,B0001CXUHW,5
2023-04-11,B00EKLPLU4,5
2023-04-11,B00DUO2GNM,2
2023-04-12,B00H2AAXMQ,2
2023-04-12,B01FRQ5D4Y,5
2023-04-12,B00H2AAXMQ,1
2023-04-12,B01FRQ5DV2,2
2023-04-12,B0013P3KC6,3
2023-04-12,B010BUF0LC,10
2023-04-12,B000GCS018,2
2023-04-12,B00DUOB5YI,10
2023-04-12,B01FRQ5DV2,3
2023-04-12,B00CWAMS1U,2
2023-04-12,B00FVXS7FG,5
2023-04-12,B007XA49BG,3
2023-04-12,B007FXC14S,5
2023-04-12,B00AQB146W,5
2023-04-12,B00H2AAXMQ,3
2023-04-12,B00H2AAXMQ,3
2023-04-12,B013M4COAE,2
2023-04-12,B00I217EUS,2
2023-04-12,B018MCZBCY,5
2023-04-12,B00LFPRS0O,4
2023-04-12,B01FRQ5D4Y,3
2023-04-12,B00APORR1Q,2
2023-04-12,B01F3UJ1ZG,5
2023-04-12,B01FRQ5D4Y,5
2023-04-12,B00H2AAXMQ,15
2023-04-12,B01FRQ5DV2,20
2023-04-12,B00APU1AUO,3
2023-04-12,B01FRQ5D4Y,10
2023-04-12,B0012Z6QPA,5
2023-04-12,B004K69OMU,3
2023-04-12,B00CBHR1NY,25
2023-04-12,B003CE4M14,1
2023-04-12,B00H2AAXMQ,5
2023-04-12,B005EL1D1A,3
2023-04-12,B0011BPMUK,3
2023-04-12,B008E0XYCE,10
2023-04-12,B007XA49BG,5
2023-04-12,B01FRQ5DV2,10
2023-04-12,B0016H973W,5
2023-04-12,B01FRQ5DV2,5
2023-04-12,B000XVHMY8,2
2023-04-12,B01FRQ5D4Y,5
2023-04-12,B00JVWJR70,10
2023-04-12,B007XA49BG,15
2023-04-12,B00017028M,5
2023-04-12,B000FVMQJC,15
2023-04-12,B000X5M5R8,4
2023-04-12,B00E2181U4,3
2023-04-12,B004U7QSYQ,10
2023-04-12,B00017028M,2
2023-04-12,B01FRQ5DV2,5
2023-04-12,B00A8HSA52,10
2023-04-12,B00H2AAXMQ,4
2023-04-12,B000XVHMY8,3
2023-04-12,B001O4GMDU,2
2023-04-12,B007XA49BG,5
2023-04-12,B01FRQ5DV2,15
2023-04-12,B005013GEG,3
2023-04-12,B008E0XYCE,10
2023-04-12,B0082GV1Z2,5
2023-04-12,B00H2AAXMQ,15
2023-04-12,B005MZQM6O,4
2023-04-12,B01FRQ5DV2,3
2023-04-12,B00017028M,5
2023-04-12,B007XA49BG,2
2023-04-12,B00176TTPS,6
2023-04-12,B00H2AAXMQ,10
2023-04-12,B0011BPMUK,10
2023-04-12,B00H2AAXMQ,10
2023-04-12,B000AXW9ZQ,4
2023-04-12,B001CDOBCM,3
2023-04-12,B01FRQ5DV2,10
2023-04-12,B00LMNKUL8,10
2023-04-12,B005763IYM,5
2023-04-12,B01B4ZE2IU,5
2023-04-12,B00BFGK65M,15
2023-04-12,B00H2AAXMQ,5
2023-04-12,B000GZCVVA,15
2023-04-12,B01FRQ5D4Y,10
2023-04-12,B00KC44YJM,5
2023-04-12,B005TBURAI,5
2023-04-12,B00017028M,5
2023-04-12,B002CENRLG,10
2023-04-12,B00MUMJBNI,10
2023-04-12,B002Q8H7SW,2
2023-04-12,B01FRQ5D4Y,1
2023-04-12,B01FRQ5DV2,5
2023-04-12,B00195R55S,2
2023-04-12,B00HF8IOAS,4
2023-04-12,B00H2AAXMQ,4
2023-04-12,B00017028M,4
2023-04-12,B00F58VXU8,3
2023-04-12,B01FRQ5D4Y,4
2023-04-12,B010BUF0LC,10
2023-04-12,B0001CXUHW,1
2023-04-12,B00017028M,20
2023-04-12,B0000DG5AN,1
2023-04-12,B0016H973W,6
2023-04-12,B004HY6YMI,15
2023-04-12,B001CDVCCO,10
2023-04-12,B00017028M,10
2023-04-12,B0011BPMUK,10
2023-04-12,B01FRQ5DV2,1
2023-04-12,B007XA49BG,1
2023-04-12,B01FRQ5DV2,2
2023-04-12,B004YGQK5K,5
2023-04-12,B00V3PQZQY,10
2023-04-12,B01FRQ5DV2,4
2023-04-12,B014V10S4Q,3
2023-04-12,B004E7A33E,1
2023-04-12,B00DUF219A,10
2023-04-12,B01FRQ5DV2,3
2023-04-12,B015YP0HZS,15
2023-04-12,B00H2AAXMQ,2
2023-04-12,B00H2AAXMQ,5
2023-04-12,B001YJ4W96,10
2023-04-12,B01133LB1E,10
2023-04-12,B00F1YN6GK,2
2023-04-12,B001KUWEIK,2
2023-04-12,B000RHUYC0,3
2023-04-12,B00DUOB5YI,2
2023-04-12,B00H2AAXMQ,2
2023-04-12,B01FRQ5DV2,4
2023-04-12,B00017028M,10
2023-04-12,B004YGQK5K,10
2023-04-12,B00F6ZOC0S,2
2023-04-12,B01FRQ5D4Y,2
2023-04-12,B00JYK73A2,20
2023-04-12,B00H2AAXMQ,5
2023-04-12,B00OJCU3RA,15
2023-04-12,B010BUF0LC,2
2023-04-12,B01FRQ5DV2,3
2023-04-12,B01FRQ5D4Y,5
2023-04-12,B00H2AAXMQ,15
2023-04-12,B010WAD9E6,5
2023-04-12,B00JRDFL7S,5
2023-04-12,B00H2AAXMQ,20
2023-04-12,B01FRQ5DV2,3
2023-04-12,B00H2AAXMQ,3
2023-04-12,B00H2AAXMQ,25
2023-04-12,B004U7QSYQ,5
2023-04-12,B000I7XGOC,6
2023-04-12,B011LWRBES,5
2023-04-12,B0046X4INM,15
2023-04-12,B00176TTPS,5
2023-04-12,B01G7JU4TE,15
2023-04-12,B000XVHMY8,2
2023-04-12,B002ER9KEY,10
2023-04-12,B01FRQ5DV2,5
2023-04-12,B01FRQ5DV2,5
2023-04-12,B0035XY0NW,15
2023-04-12,B01FRQ5DV2,5
2023-04-12,B01FRQ5DV2,4
2023-04-12,B01C8G34MY,4
2023-04-12,B007PY1DDC,5
2023-04-12,B001KON47G,1
2023-04-12,B016L0VRMM,4
2023-04-12,B00H2AAXMQ,10
2023-04-12,B004YGQK5K,10
2023-04-12,B00H5INMZU,3
2023-04-12,B001YXO076,15
2023-04-12,B00017028M,1
2023-04-12,B01FRQ5D4Y,3
2023-04-12,B00KROYN1Q,3
2023-04-12,B01FRQ5D4Y,4
2023-04-12,B008US0MCA,2
2023-04-12,B00017028M,10
2023-04-12,B01FRQ5D4Y,4
2023-04-12,B01FRQ5D4Y,2
2023-04-12,B00H2AAXMQ,5
2023-04-12,B00H2AAXMQ,10
2023-04-12,B00JVWJR70,10
2023-04-12,B0011BPMUK,3
2023-04-12,B01FRQ5D4Y,3
2023-04-12,B002L0IRQG,3
2023-04-12,B007XA49BG,10
2023-04-12,B00886E9DM,4
2023-04-12,B00CF5F6HU,3
2023-04-12,B00BCXRFHK,5
2023-04-12,B01FRQ5DV2,10
2023-04-12,B00H2AAXMQ,10
2023-04-12,B00H2AAXMQ,10
2023-04-12,B01FRQ5D4Y,3
2023-04-12,B01FRQ5D4Y,2
2023-04-12,B00E3J8XHQ,2
2023-04-12,B00DQV4DF8,4
2023-04-12,B01FRQ5D4Y,5
2023-04-12,B01FRQ5D4Y,3
2023-04-12,B0087RVIOU,5
2023-04-12,B009RUSCPE,20
2023-04-12,B00017028M,15
2023-04-12,B00DUOB5YI,3
2023-04-12,B0182NIJY0,3
2023-04-12,B01FRQ5DV2,5
2023-04-12,B01FRQ5DV2,15
2023-04-12,B00H2AAXMQ,3
2023-04-12,B000I7XGOC,10
2023-04-12,B00H2AAXMQ,5
2023-04-12,B004SBQYMU,1
2023-04-12,B000BGZNXW,4
2023-04-12,B01FRQ5D4Y,5
2023-04-12,B007XA49BG,10
2023-04-12,B000SR5ZAK,1
2023-04-12,B00H2AAXMQ,10
2023-04-12,B0002PHEDO,20
2023-04-12,B004S7C41E,4
2023-04-12,B00C2UCB2G,4
2023-04-12,B0001CXUHW,2
2023-04-12,B0011BPMUK,1
2023-04-12,B004YGQK5K,3
2023-04-12,B01C4TRTTY,5
2023-04-12,B000BGZNXW,2
2023-04-12,B0002YRLHE,3
2023-04-12,B00EKLPLU4,15
